"list_code_id","list_type_id","code","range","name"
"H22","H","80.448","3","UWOLNIENIE STAWU - STOPA I PALCE"
"H22","H","80.449","3","UWOLNIENIE STAWU - KRĘGOSŁUP"
"H22","H","80.451","3","UWOLNIENIE WIĘZADŁA - BARK"
"H22","H","80.452","3","UWOLNIENIE WIĘZADŁA - ŁOKIEĆ"
"H22","H","80.453","3","UWOLNIENIE WIĘZADŁA - NADGARSTEK"
"H22","H","80.454","3","UWOLNIENIE WIĘZADŁA - RĘKA I PALCE"
"H22","H","80.455","3","UWOLNIENIE WIĘZADŁA - BIODRO"
"H22","H","80.456","3","UWOLNIENIE WIĘZADŁA - KOLANO"
"H22","H","80.457","3","UWOLNIENIE WIĘZADŁA - KOSTKA"
"H22","H","80.458","3","UWOLNIENIE WIĘZADŁA - STOPA I PALCE"
"H22","H","80.459","3","UWOLNIENIE WIĘZADŁA - KRĘGOSŁUP"
"H22","H","80.6","3","WYCIĘCIE ŁĘKOTKI KOLANA (MENISCEKTOMIA)"
"H22","H","80.71","3","SYNOWIEKTOMIA - BARK"
"H22","H","80.72","3","SYNOWIEKTOMIA - ŁOKIEĆ"
"H22","H","80.73","3","SYNOWIEKTOMIA - NADGARSTEK"
"H22","H","80.74","3","SYNOWIEKTOMIA - RĘKA I PALCE"
"H22","H","80.75","3","SYNOWIEKTOMIA - BIODRO"
"H22","H","80.76","3","SYNOWIEKTOMIA - KOLANO"
"H22","H","80.77","3","SYNOWIEKTOMIA - KOSTKA"
"H22","H","80.78","3","SYNOWIEKTOMIA - STOPA I PALCE"
"H22","H","80.81","3","INNE MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY STAWU - BARK"
"H22","H","80.82","3","INNE MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY STAWU - ŁOKIEĆ"
"H22","H","80.83","3","INNE MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY STAWU - NADGARSTEK"
"H22","H","80.84","3","INNE MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY STAWU  - RĘKA I PALCE"
"H22","H","80.85","3","INNE MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY STAWU - BIODRO"
"H22","H","80.86","3","INNE MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY STAWU  - KOLANO"
"H22","H","80.87","3","INNE MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY STAWU - KOSTKA"
"H22","H","80.88","3","INNE MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY STAWU - STOPA I PALCE"
"H22","H","80.89","3","INNE MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY STAWU - KRĘGOSŁUP"
"H22","H","80.91","3","INNE WYCIĘCIE TKANEK STAWU - BARK"
"H22","H","80.92","3","INNE WYCIĘCIE TKANEK STAWU - ŁOKIEĆ"
"H22","H","80.93","3","INNE WYCIĘCIE TKANEK STAWU - NADGARSTEK"
"H22","H","80.94","3","INNE WYCIĘCIE TKANEK STAWU - RĘKA I PALCE"
"H22","H","80.95","3","INNE WYCIĘCIE TKANEK STAWU - BIODRO"
"H22","H","80.96","3","INNE WYCIĘCIE TKANEK STAWU - KOLANO"
"H22","H","80.97","3","INNE WYCIĘCIE TKANEK STAWU - KOSTKA"
"H22","H","80.98","3","INNE WYCIĘCIE TKANEK STAWU - STOPA I PALCE"
"H22","H","81.11","3","ARTRODEZA STAWU SKOKOWEGO GÓRNEGO"
"H22","H","81.12","3","POTRÓJNA ARTRODEZA"
"H22","H","81.13","3","ARTRODEZA PODSKOKOWA"
"H22","H","81.14","3","ARTRODEZA ŚRÓDSTOPIA"
"H22","H","81.15","3","ARTRODEZA STĘPOWO-ŚRÓDSTOPNA"
"H22","H","81.16","3","ARTRODEZA ŚRÓDSTOPNO-PALCOWA"
"H22","H","81.17","3","ARTRODEZA STOPY - INNE"
"H22","H","81.21","3","ARTRODEZA STAWU BIODROWEGO"
"H22","H","81.22","3","ARTRODEZA KOLANA"
"H22","H","81.23","3","ARTRODEZA STAWU BARKOWEGO"
"H22","H","81.24","3","ARTRODEZA STAWU ŁOKCIOWEGO"
"H22","H","81.25","3","ARTRODEZA NADGARSTKOWO-PROMIENIOWA"
"H22","H","81.26","3","ARTRODEZA NADGARSTKOWO-ŚRÓDRĘCZNA"
"H22","H","81.27","3","ARTRODEZA ŚRÓDRĘCZNO-PALICZKOWA"
"H22","H","81.28","3","ARTRODEZA MIĘDZYPALICZKOWA"
"H22","H","81.40","3","OPERACJA BIODRA - INNE"
"H22","H","81.42","3","PLASTYKA WIĘZADŁOWA KOLANA (FIVE-IN-ONE)"
"H22","H","81.43","3","PLASTYKA NIESTABILNOŚCI PRZEDNIO-PRZYŚRODKOWEJ KOLANA Z USZKODZENIEM ŁĄKOTKI"
"H22","H","81.44","3","PLASTYKA NIESTABILNOŚCI RZEPKI"
"H22","H","81.45","3","PLASTYKA WIĘZADEŁ KRZYŻOWYCH KOLANA - INNE"
"H22","H","81.46","3","PLASTYKA WIĘZADEŁ POBOCZNYCH KOLANA - INNE"
"H22","H","81.47","3","PLASTYKA STAWU KOLANOWEGO - INNE"
"H22","H","81.49","3","PLASTYKA STAWU SKOKOWEGO - INNE"
"H22","H","81.72","3","ARTROPLASTYKA ŚRÓDRĘCZNO-PALICZKOWA I MIĘDZYPALICZKOWA - BEZ WSZCZEPU"
"H22","H","81.75","3","ARTROPLASTYKA NADGARSTKA LUB ŚRÓDRĘCZA - BEZ WSZCZEPU"
"H22","H","81.79","3","INNE ZABIEGI NAPRAWCZE NADGARSTKA/ RĘKI/ PALCÓW"
"H22","H","81.832","3","ARTROSKOPOWA DEKOMPRESJA PRZESTRZENI PODBARKOWEJ"
"H22","H","81.969","3","ZABIEG NAPRAWCZY STAWU - INNE"
"H22","H","83.311","3","WYCIĘCIE ZMIANY POCHEWKI ŚCIĘGNA"
"H22","H","83.312","3","WYCIĘCIE TORBIELI GALARETOWATEJ POCHEWKI ŚCIĘGNA, Z WYJĄTKIEM RĘKI"
"H22","H","83.391","3","WYCIĘCIE CYSTY BAKERA"
"H22","H","83.399","3","WYCIĘCIE ZMIANY TKANEK MIĘKKICH - INNE"
"H23","H","80.21","3","ARTROSKOPIA - BARK"
"H23","H","80.22","3","ARTROSKOPIA - ŁOKIEĆ"
"H23","H","80.23","3","ARTROSKOPIA - NADGARSTEK"
"H23","H","80.24","3","ARTROSKOPIA - RĘKA I PALCE"
"H23","H","80.25","3","ARTROSKOPIA - BIODRO"
"H23","H","80.26","3","ARTROSKOPIA - KOLANO"
"H23","H","80.27","3","ARTROSKOPIA - KOSTKA"
"H23","H","80.28","3","ARTROSKOPIA - STOPA I PALCE"
"H23","H","80.29","3","ARTROSKOPIA - KRĘGOSŁUP"
"H3","U","00.733",,"OPERACJA REWIZYJNA STAWU BIODROWEGO - WYMIANA WKŁADKI PANEWKI"
"H3","U","00.771",,"OPERACJE REWIZYJNE STAWU BIODROWEGO - OBA ELEMENTY MOCOWANE BEZCEMENTOWO"
"H3","U","00.772",,"OPERACJE REWIZYJNE STAWU BIODROWEGO - OBA ELEMENTY MOCOWANE ZA POMOCĄ CEMENTU"
"H3","U","00.773",,"OPERACJE REWIZYJNE STAWU BIODROWEGO - JEDEN ELEMENT MOCOWANY ZA POMOCĄ CEMENTU, DRUGI BEZCEMENTOWO"
"H3","U","00.774",,"OPERACJA REWIZYJNA STAWU BIODROWEGO - WYMIANA TRZPIENIA PRZYNASADOWEGO"
"H3","U","00.784",,"OPERACJA STAWU BIODROWEGO - JEDEN ELEMENT MOCOWANY ZA POMOCĄ CEMENTU"
"H3","U","00.785",,"OPERACJA STAWU BIODROWEGO - JEDEN ELEMENT MOCOWANY BEZCEMENTOWO"
"H3","U","00.802",,"OPERACJA REWIZYJNA KOLANA, CAŁKOWITA - OBA ELEMENTY MOCOWANE BEZCEMENTOWO"
"H3","U","00.803",,"OPERACJA REWIZYJNA KOLANA, CAŁKOWITA - JEDEN ELEMENT MOCOWANY ZA POMOCĄ CEMENTU, DRUGI BEZCEMENTOWO"
"H3","U","00.854",,"OPERACJA STAWU KOLANOWEGO - JEDEN ELEMENT MOCOWANY ZA POMOCĄ CEMENTU"
"H3","U","00.855",,"OPERACJA STAWU KOLANOWEGO - JEDEN ELEMENT MOCOWANY BEZCEMENTOWO"
"H3","U","78.015",,"PRZESZCZEP KOSTNY Z BANKU KOŚCI - KOŚĆ UDOWA/ MIEDNICA"
"H3","U","78.017",,"PRZESZCZEP KOSTNY Z BANKU KOŚCI - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H3","U","78.020","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - NIEOKREŚLONE MIEJSCE"
"H3","U","78.021","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - ŁOPATKA, OBOJCZYK, KLATKA PIERSIOWA (ŻEBRA I MOSTEK)"
"H3","U","78.022","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - KOŚĆ RAMIENNA"
"H3","U","78.023","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - KOŚĆ PROMIENIOWA/ KOŚĆ ŁOKCIOWA"
"H3","U","78.024","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - KOŚCI NADGARSTKA/ ŚRÓDRĘCZA/ PALICZKI (RĘKI)"
"H3","U","78.025","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - KOŚĆ UDOWA/ MIEDNICA"
"H3","U","78.026","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - RZEPKA"
"H3","U","78.027","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H3","U","78.028","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA/ PALICZKI (STOPY)"
"H3","U","78.029","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - INNE (KRĘGI)"
"H3","U","78.041",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - ŁOPATKA, OBOJCZYK, KLATKA PIERSIOWA (ŻEBRA I MOSTEK)"
"H3","U","78.042",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚĆ RAMIENNA"
"H3","U","78.043",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚĆ PROMIENIOWA/ KOŚĆ ŁOKCIOWA"
"H3","U","78.044",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚCI NADGARSTKA/ ŚRÓDRĘCZA/ PALICZKI (RĘKI)"
"H3","U","78.045",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚĆ UDOWA, MIEDNICA"
"H3","U","78.046",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - RZEPKA"
"H3","U","78.047",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H3","U","78.048",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA/ PALICZKI (STOPY)"
"H3","U","78.049",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - INNE (KRĘGI)"
"H3","U","78.051",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - ŁOPATKA, OBOJCZYK, KLATKA PIERSIOWA (ŻEBRA I MOSTEK)"
"H3","U","78.052",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - KOŚĆ RAMIENNA"
"H3","U","78.053",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - KOŚĆ PROMIENIOWA/ KOŚĆ ŁOKCIOWA"
"H3","U","78.054",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - KOŚCI NADGARSTKA/ ŚRÓDRĘCZA/ PALICZKI (RĘKI)"
"H3","U","78.055",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - KOŚĆ UDOWA/ MIEDNICA"
"H3","U","78.056",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - RZEPKA"
"H3","U","78.057",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H3","U","78.058",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA/ PALICZKI (STOPY)"
"H3","U","78.059",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - INNE (KRĘGI)"
"H3","U","78.061",,"WSZCZEPY WZMOCNIONE - ŁOPATKA, OBOJCZYK, KLATKA PIERSIOWA (ŻEBRA I MOSTEK)"
"H3","U","78.062",,"WSZCZEPY WZMOCNIONE - KOŚĆ RAMIENNA"
"H3","U","78.063",,"WSZCZEPY WZMOCNIONE - KOŚĆ PROMIENIOWA/ KOŚĆ ŁOKCIOWA"
"H3","U","78.064",,"WSZCZEPY WZMOCNIONE - KOŚCI NADGARSTKA/ ŚRÓDRĘCZA/ PALICZKI (RĘKI)"
"H3","U","78.065",,"WSZCZEPY WZMOCNIONE - KOŚĆ UDOWA/ MIEDNICA"
"H3","U","78.066",,"WSZCZEPY WZMOCNIONE - RZEPKA"
"H3","U","78.067",,"WSZCZEPY WZMOCNIONE - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H3","U","78.068",,"WSZCZEPY WZMOCNIONE - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA/ PALICZKI (STOPY)"
"H3","U","78.069",,"WSZCZEPY WZMOCNIONE - INNE (KRĘGI)"
"H3","U","81.511",,"PIERWOTNA WYMIANA GŁOWY KOŚCI UDOWEJ ORAZ PANEWKI STAWU BIODROWEGO - KAPOPLASYKA"
"H3","U","81.513",,"CAŁKOWITA PIERWOTNA WYMIANA STAWU BIODROWEGO Z UŻYCIEM TRZPIENIA PRZYNASADOWEGO"
"H3","U","81.831","3","REWIZJA PO ARTROPLASTYCE STAWU BARKOWEGO"
"H3","U","81.851","3","REWIZJA PO ARTROPLASTYCE STAWU ŁOKCIOWEGO"
"H31","H","77.291","3","OSTEOTOMIA KLINOWA - INNE KOŚCI (MIEDNICA)"
"H31","H","79.393","3","OTWARTE NASTAWIENIE ZŁAMANIA Z WEWNĘTRZNĄ STABILIZACJĄ - INNE WYSZCZEGÓLNIONE KOŚCI (MIEDNICA)"
"H31","H","84.191","3","AMPUTACJA KOŃCZYNY DOLNEJ Z CZĘŚCIĄ MIEDNICY"
"H31","H","84.192","3","AMPUTACJA TYLNEJ CZĘŚCI MIEDNICY"
"H31","H","84.25","3","REPLANTACJA PALUCHA"
"H31","H","84.26","3","REPLANTACJA STOPY"
"H31","H","84.27","3","REPLANTACJA DOLNEJ CZĘŚCI PODUDZIA/ KOSTKI"
"H31","H","84.28","3","REPLANTACJA UDA"
"H31","H","84.502","3","WPROWADZENIE CZYNNIKÓW WZROSTU POCHODZENIA AUTOGENICZNEGO"
"H31","H","84.503","3","WPROWADZENIE CZYNNIKÓW WZROSTU Z KOMÓREK MACIERZYSTYCH"
"H31","H","84.52","3","WPROWADZENIE REKOMBINOWANEGO BIAŁKA MORFOGENETYCZNEGO KOŚCI - RHBMP"
"H31","H","84.88","3","REKONSTRUKCJA MIKROCHIRURGICZNA NACZYŃ I/ LUB NERWÓW STOPY"
"H31","H","84.89","3","REKONSTRUKCJA WTÓRNA WIELOTKANKOWYCH USZKODZEŃ STOPY (ODTWORZENIE FUNKCJI)"
"H31","H","84.993","3","REKONSTRUKCJA PIERWOTNA WIELOTKANKOWYCH USZKODZEŃ KOŃCZYNY DOLNEJ"
"H31","H","84.994","3","REKONSTRUKCJA WTÓRNA WIELOTKANKOWYCH USZKODZEŃ KOŃCZYNY DOLNEJ"
"H32","H","77.25","3","OSTEOTOMIA KLINOWA - KOŚĆ UDOWA"
"H32","H","77.27","3","OSTEOTOMIA KLINOWA - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H32","H","77.65","3","MIEJSCOWE WYCIĘCIE ZMIANY LUB TKANKI KOŚCI - KOŚĆ UDOWA"
"H32","H","77.67","3","MIEJSCOWE WYCIĘCIE ZMIANY LUB TKANKI KOŚCI - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H32","H","77.691","3","MIEJSCOWE WYCIĘCIE ZMIANY LUB TKANKI KOŚCI - INNE KOŚCI (MIEDNICA)"
"H32","H","78.028","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA/ PALICZKI (STOPY)"
"H32","H","78.225","3","OTWARTA EPIFIZJODEZA - KOŚĆ UDOWA/ MIEDNICA"
"H32","H","78.227","3","OTWARTA EPIFIZJODEZA - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H32","H","78.245","3","RESEKCJA/ OSTEOTOMIA - KOŚĆ UDOWA/ MIEDNICA"
"H32","H","78.247","3","RESEKCJA/ OSTEOTOMIA - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H32","H","78.315","3","PRZESZCZEP KOSTNY Z LUB BEZ UNIERUCHOMIENIA WEWNĘTRZNEGO LUB OSTEOTOMII - KOŚĆ UDOWA/ MIEDNICA"
"H32","H","78.317","3","PRZESZCZEP KOSTNY Z LUB BEZ UNIERUCHOMIENIA WEWNĘTRZNEGO LUB OSTEOTOMII - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H32","H","78.325","3","METODA ROZCIĄGANIA Z LUB BEZ KORTYKOTOMII/OSTOTOMII - KOŚĆ UDOWA/ MIEDNICA"
"H32","H","78.327","3","METODA ROZCIĄGANIA Z LUB BEZ KORTYKOTOMII/OSTOTOMII - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H32","H","78.425","3","ZABIEG NAPRAWCZY ZŁEGO ZROSTU LUB BRAKU ZROSTU - KOŚĆ UDOWA/ MIEDNICA"
"H32","H","78.427","3","ZABIEG NAPRAWCZY ZŁEGO ZROSTU LUB BRAKU ZROSTU - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H32","H","78.428","3","ZABIEG NAPRAWCZY ZŁEGO ZROSTU LUB BRAKU ZROSTU - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA/ PALICZKI (STOPY)"
"H32","H","78.515","3","PROFILAKTYCZNA STABILIZACJA WEWNĘTRZNA KOŚCI - KOŚĆ UDOWA/ MIEDNICA"
"H32","H","78.517","3","PROFILAKTYCZNA STABILIZACJA WEWNĘTRZNA KOŚCI - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H32","H","78.525","3","POWTÓRNE WPROWADZENIE WEWNĘTRZNEGO STABILIZATORA - KOŚĆ UDOWA/ MIEDNICA"
"H32","H","78.527","3","POWTÓRNE WPROWADZENIE WEWNĘTRZNEGO STABILIZATORA - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H32","H","78.535","3","WYMIANA PRZEMIESZCZONEGO LUB ZŁAMANEGO PRZYRZĄDU STABILIZUJĄCEGO - KOŚĆ UDOWA/ MIEDNICA"
"H32","H","78.537","3","WYMIANA PRZEMIESZCZONEGO LUB ZŁAMANEGO PRZYRZĄDU STABILIZUJĄCEGO - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H32","H","78.625","3","USUNIĘCIE ZESPOLENIA WEWNĘTRZNEGO - KOŚĆ UDOWA/ MIEDNICA"
"H32","H","80.41","3","KOREKCJA STOPY KOŃSKO-SZPOTAWEJ METODĄ GOLDNERA"
"H32","H","81.11","3","ARTRODEZA STAWU SKOKOWEGO GÓRNEGO"
"H32","H","81.12","3","POTRÓJNA ARTRODEZA"
"H32","H","81.21","3","ARTRODEZA STAWU BIODROWEGO"
"H32","H","81.22","3","ARTRODEZA KOLANA"
"H32","H","83.841","3","OPERACJE EVANSA STOPY KOŃSKO-SZPOTAWEJ"
"H32","H","83.849","3","KOREKCJA STOPY KOŃSKO-SZPOTAWEJ - INNE"
"H32","H","84.872","3","REKONSTRUKCJA WTÓRNA WRODZONYCH I NABYTYCH DEFORMACJI STOPY"
"H33","H","04.44","3","UWOLNIENIE KANAŁU STĘPU"
"H33","H","77.18","3","INNE NACIĘCIE KOŚCI BEZ ROZDZIELENIA - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA"
"H33","H","77.26","3","OSTEOTOMIA KLINOWA - RZEPKA"
"H33","H","77.28","3","OSTEOTOMIA KLINOWA - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA"
"H33","H","77.292","3","OSTEOTOMIA KLINOWA - INNE KOŚCI (PALICZKI PALCÓW STOPY/ RĘKI)"
"H33","H","77.51","3","WYCIĘCIE KALETKI PALUCHA Z KOREKCJĄ TKANEK MIĘKKICH Z OSTEOTOMIĄ I-SZEJ KOŚCI ŚRÓDSTOPIA"
"H33","H","77.52","3","WYCIĘCIE KALETKI PALUCHA Z KOREKCJĄ TKANEK MIĘKKICH I ARTRODEZĄ"
"H33","H","77.541","3","KOREKCJA 5 PALCA STOPY Z OSTEOTOMIĄ"
"H33","H","77.581","3","KOREKCJA PALCA STOPY"
"H33","H","77.582","3","ZABIEG NAPRAWCZY PALCA STOPY"
"H33","H","77.583","3","INNE WYCIĘCIE, ZESPOLENIE I OPERACJA PALCÓW STOPY Z UŻYCIEM MATERIAŁU PROTETYCZNEGO"
"H33","H","77.591","3","WYCIĘCIE STAWU PALUCHA KOŚLAWEGO Z ZAŁOŻENIEM PROTEZY"
"H33","H","77.66","3","MIEJSCOWE WYCIĘCIE ZMIANY LUB TKANKI KOŚCI - RZEPKA"
"H33","H","77.68","3","MIEJSCOWE WYCIĘCIE ZMIANY LUB TKANKI KOŚCI - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA"
"H33","H","77.692","3","MIEJSCOWE WYCIĘCIE ZMIANY LUB TKANKI KOŚCI - INNE KOŚCI (PALICZKI PALCÓW STOPY/ RĘKI)"
"H33","H","77.75","3","WYCIĘCIE KOŚCI DO PRZESZCZEPU - KOŚĆ UDOWA"
"H33","H","77.76","3","WYCIĘCIE KOŚCI DO PRZESZCZEPU - RZEPKA"
"H33","H","77.77","3","WYCIĘCIE KOŚCI DO PRZESZCZEPU - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H33","H","77.78","3","WYCIĘCIE KOŚCI DO PRZESZCZEPU - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA"
"H33","H","77.792","3","WYCIĘCIE KOŚCI DO PRZESZCZEPU - INNE KOŚCI (PALICZKI PALCÓW STOPY/ RĘKI)"
"H33","H","78.026","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - RZEPKA"
"H33","H","78.027","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H33","H","78.028","3","PRZESZCZEP KOSTNY (AUTOGENNY) (HETEROGENNY) - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA/ PALICZKI (STOPY)"
"H33","H","78.418","3","INNE ZABIEGI NAPRAWCZE KOŚCI - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA/ PALICZKI (STOPY)"
"H33","H","78.426","3","ZABIEG NAPRAWCZY ZŁEGO ZROSTU LUB BRAKU ZROSTU - RZEPKA"
"H33","H","78.518","3","PROFILAKTYCZNA STABILIZACJA WEWNĘTRZNA KOŚCI - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA/ PALICZKI (STOPY)"
"H33","H","78.626","3","USUNIĘCIE ZESPOLENIA WEWNĘTRZNEGO - RZEPKA"
"H33","H","78.627","3","USUNIĘCIE ZESPOLENIA WEWNĘTRZNEGO - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H33","H","78.628","3","USUNIĘCIE ZESPOLENIA WEWNĘTRZNEGO - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA/ PALICZKI (STOPY)"
"H33","H","79.394","3","OTWARTE NASTAWIENIE ZŁAMANIA Z WEWNĘTRZNĄ STABILIZACJĄ - INNE WYSZCZEGÓLNIONE KOŚCI (RZEPKA)"
"H33","H","80.08","3","ARTROTOMIA CELEM USUNIĘCIA PROTEZY - STOPA I PALCE"
"H33","H","80.42","3","OPERACJA HEYMANA HERNDONA (STRONGA) W KOREKCJI STOPY SZPOTAWEJ"
"H33","H","81.13","3","ARTRODEZA PODSKOKOWA"
"H33","H","81.14","3","ARTRODEZA ŚRÓDSTOPIA"
"H33","H","81.15","3","ARTRODEZA STĘPOWO-ŚRÓDSTOPNA"
"H33","H","81.16","3","ARTRODEZA ŚRÓDSTOPNO-PALCOWA"
"H33","H","81.17","3","ARTRODEZA STOPY - INNE"
"H4","U","78.041",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - ŁOPATKA, OBOJCZYK, KLATKA PIERSIOWA (ŻEBRA I MOSTEK)"
"H4","U","78.042",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚĆ RAMIENNA"
"H4","U","78.043",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚĆ PROMIENIOWA/ KOŚĆ ŁOKCIOWA"
"H4","U","78.044",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚCI NADGARSTKA/ ŚRÓDRĘCZA/ PALICZKI (RĘKI)"
"H4","U","78.045",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚĆ UDOWA, MIEDNICA"
"H4","U","78.046",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - RZEPKA"
"H4","U","78.047",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚĆ PISZCZELOWA/ KOŚĆ STRZAŁKOWA"
"H4","U","78.048",,"WSZCZEPY MATERIAŁÓW KOŚCIOZASTĘPCZYCH - KOŚCI STĘPU/ KOŚCI ŚRÓDSTOPIA/ PALICZKI (STOPY)"
"H4","U","78.051",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - ŁOPATKA, OBOJCZYK, KLATKA PIERSIOWA (ŻEBRA I MOSTEK)"
"H4","U","78.052",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - KOŚĆ RAMIENNA"
"H4","U","78.053",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - KOŚĆ PROMIENIOWA/ KOŚĆ ŁOKCIOWA"
"H4","U","78.054",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - KOŚCI NADGARSTKA/ ŚRÓDRĘCZA/ PALICZKI (RĘKI)"
"H4","U","78.055",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - KOŚĆ UDOWA/ MIEDNICA"
"H4","U","78.056",,"WSZCZEPY UZUPEŁNIAJĄCE (KLINY, KOSZYKI) - RZEPKA"
